place_id,name,types,rating,user_ratings_total,price_level,lat,lon,vicinity,business_status,editorial_summary,website,international_phone_number,cuisine_detected,cuisine_source,top_review_language,top_language_share,n_reviews_fetched,review_language_counts_json,grid_id,log_reviews,cuisine,brand_name_clean,is_chain,type_restaurant,type_cafe,type_bar,type_meal_takeaway,type_meal_delivery,type_bakery,type_night_club,type_store,expected_rating,hype_residual
ChIJF2hD3KIOZ0gR29CS336CGRs,No 25 Fitzwilliam Place,"establishment,food,point_of_interest,restaurant",4.8,242.0,,53.3327994,-6.252827,"25 Fitzwilliam Pl, Dublin",OPERATIONAL,,http://25fitzwilliamplace.ie/,+353 1 669 4646,unknown,,en,1.0,5,"{""en"": 5}",219,5.493061443340548,unknown,,0,1,0,0,0,0,0,0,0,4.362145118936535,0.4378548810634646
ChIJ0zJxmsYOZ0gR2rFwhyLNyEg,Paddy Cullen's Pub,"bar,establishment,food,point_of_interest,restaurant",4.3,999.0,2.0,53.3290195,-6.230286299999999,"14 Merrion Rd, Ballsbridge, Dublin 4",OPERATIONAL,,https://www.paddycullens.com/,+353 1 668 4492,pub,name,en,1.0,5,"{""en"": 5}",219,6.907755278982137,pub,,0,1,0,1,0,0,0,0,0,4.367640925444789,-0.06764092544478917
ChIJ6f-aZL4OZ0gR9zkuZHKOw3g,The Waterloo House,"bar,establishment,food,point_of_interest,restaurant",4.4,1432.0,2.0,53.3333567,-6.2432557,"36 Baggot Street Upper, Dublin 4",OPERATIONAL,"Buzzy venue with striking decor and a vaulted ceiling, with locally sourced, gastropub-style menu.",https://www.thewaterloobar.ie/,+353 1 660 0650,british,reviews,en,1.0,5,"{""en"": 5}",219,7.267525427828172,british,,0,1,0,1,0,0,0,0,0,4.337002878593523,0.06299712140647706
ChIJeb8vNuYOZ0gR-W6VKvKYeSI,Canton House Irishtown,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.0,119.0,,53.3398485,-6.223216499999999,"2 Bath St, Dublin 4",OPERATIONAL,,https://www.cantonhouseirishtown.ie/,+353 1 660 3576,chinese,reviews,en,1.0,5,"{""en"": 5}",219,4.787491742782046,chinese,,0,1,0,0,1,0,0,0,0,4.0384516085762145,-0.03845160857621455
ChIJ9Uf3O-YOZ0gRKkiaOFndIj0,The Irishtown House,"bar,establishment,food,point_of_interest,restaurant",4.6,364.0,1.0,53.3399201,-6.2233138,"60 A Irishtown Rd, Dublin 4",OPERATIONAL,,http://www.facebook.com/TheIrishtownHouse,+353 83 066 8696,chinese,reviews,en,1.0,5,"{""en"": 5}",219,5.8998973535824915,chinese,,0,1,0,1,0,0,0,0,0,4.351715654072556,0.24828434592744397
ChIJSaeGO74OZ0gR8KZQ7o45K38,The 51 Bar,"bar,establishment,food,point_of_interest,restaurant",4.4,1543.0,2.0,53.3346678,-6.242485599999999,"Rere Of, 51 Haddington Rd, Dublin 4",OPERATIONAL,"Spacious, modern pub offering big-screen sport, plus an international menu and a carvery on Sundays.",http://www.the51bar.ie/,+353 1 660 0150,pub,editorial_summary,en,1.0,5,"{""en"": 5}",219,7.342131730584722,pub,,0,1,0,1,0,0,0,0,0,4.369651000213329,0.03034899978667127
ChIJR_ZbaTIJZ0gRwk7tqKidh-0,Kites Chinese Restaurant,"establishment,food,point_of_interest,restaurant",4.3,314.0,2.0,53.329193,-6.2319523,"17 Ballsbridge Terrace, Dublin 4",OPERATIONAL,"Extensive menu of familiar Cantonese, Sichuan and Thai fare in a long-running local restaurant.",http://www.kitesrestaurant.ie/,+353 1 660 7415,chinese,name,en,1.0,5,"{""en"": 5}",219,5.752572638825633,chinese,,0,1,0,0,0,0,0,0,0,4.3756620638480985,-0.0756620638480987
ChIJkUENvd4OZ0gRofwA6oO2z1s,O'Reilly's of Sandymount,"bar,establishment,food,point_of_interest,restaurant",4.6,349.0,2.0,53.3328771,-6.2151872,"5 Seafort Ave, Dublin 4",OPERATIONAL,,,+353 1 668 3675,american,reviews,en,1.0,5,"{""en"": 5}",219,5.857933154483459,american,,0,1,0,1,0,0,0,0,0,4.354374344818522,0.2456256551814775
ChIJZ7gv7eEOZ0gRJzEQkoMi3rE,Deeke's Diner,"establishment,food,point_of_interest,restaurant",4.4,118.0,,53.3417264,-6.212904099999999,Dublin,OPERATIONAL,,,+353 87 926 3318,american,name,en,1.0,5,"{""en"": 5}",220,4.77912349311153,american,,0,1,0,0,0,0,0,0,0,4.6040813271083465,-0.20408132710834614
ChIJ47H4qt4OZ0gR9Rvjp5kVfWY,Brownes of Sandymount,"cafe,establishment,food,meal_takeaway,point_of_interest,restaurant",4.1,1138.0,2.0,53.33173919999999,-6.2159282,"18 Sandymount Green, Dublin 4",OPERATIONAL,,http://www.brownes-kitchen.com/,+353 1 269 7316,unknown,,en,1.0,5,"{""en"": 5}",220,7.037905963447182,unknown,,0,1,1,0,1,0,0,0,0,4.659131903158531,-0.5591319031585318
ChIJeahptt4OZ0gRUPaA20n7Ae8,Pete's of Sandymount,"establishment,food,point_of_interest,restaurant",4.2,243.0,2.0,53.3320775,-6.2144597,"7 Sandymount Green, Dublin 4",OPERATIONAL,,https://www.petesonline.ie/,,italian,reviews,en,1.0,5,"{""en"": 5}",220,5.497168225293202,italian,,0,1,0,0,0,0,0,0,0,4.625379610517851,-0.4253796105178509
ChIJazsTd8YPZ0gRlgXIIWhJdVk,Daata Sandymount,"establishment,food,point_of_interest,restaurant",4.8,74.0,,53.3322756,-6.2150605,"2 Sandymount Green, Dublin 4",OPERATIONAL,,http://daata.ie/,+353 1 908 1601,indian,reviews,en,1.0,5,"{""en"": 5}",220,4.31748811353631,indian,,0,1,0,0,0,0,0,0,0,4.594140263136469,0.20585973686353043
ChIJwdJcJ4QPZ0gRY6wMbQxXhwo,CRUDO restaurant,"establishment,food,point_of_interest,restaurant",4.5,416.0,2.0,53.3330327,-6.215054299999999,"11 Seafort Ave, Sandymount Rd, Dublin 4",OPERATIONAL,,http://www.crudo.ie/,+353 89 263 4548,italian,reviews,en,1.0,5,"{""en"": 5}",220,6.0330862217988015,italian,,0,1,0,0,0,0,0,0,0,4.623224638240475,-0.12322463824047514
ChIJjf-RksQOZ0gRTFg2r9C0H5I,The Orange Goat - Ballsbridge,"cafe,establishment,food,point_of_interest,restaurant",4.4,553.0,2.0,53.3304233,-6.2250796,"50 Serpentine Ave, Dublin 4",OPERATIONAL,,http://www.theorangegoat.com/,+353 1 660 5049,unknown,,en,1.0,5,"{""en"": 5}",220,6.317164686747284,unknown,,0,1,1,0,0,0,0,0,0,4.619807753971348,-0.21980775397134789
ChIJ3W5WmsYOZ0gRqJ-fefI1nmY,Base Wood Fired Pizza Ballsbridge,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.3,629.0,2.0,53.3289705,-6.230099399999999,"18 Merrion Rd, Dublin",OPERATIONAL,,https://www.basewfp.com/,+353 1 440 5100,italian,name,en,1.0,5,"{""en"": 5}",220,6.4457198193855785,italian,,0,1,0,0,1,1,0,0,0,4.474564033241236,-0.1745640332412366
ChIJIVmRGL0PZ0gRAs2anBvTtgo,Mister Magpie Coffee Ballsbridge,"cafe,establishment,food,point_of_interest,restaurant,store",4.8,434.0,,53.3292645,-6.2309576,"2A Merrion Rd, Ballsbridge, Dublin 4",OPERATIONAL,,https://instagram.com/mistermagpiecoffee?igshid=YmMyMTA2M2Y=,,unknown,,en,1.0,5,"{""en"": 5}",220,6.075346031088684,unknown,,0,1,1,0,0,0,0,0,1,4.672656450628784,0.12734354937121584
ChIJDfQcmOgPZ0gReJq0gKEMI2Y,Mae Restaurant Dublin,"establishment,food,point_of_interest,restaurant",4.8,181.0,,53.3301792,-6.232006800000001,"53 Shelbourne Rd, Ballsbridge, Dublin 4",OPERATIONAL,,https://www.maerestaurant.ie/,+353 1 231 3903,unknown,,en,1.0,5,"{""en"": 5}",220,5.204006687076795,unknown,,0,1,0,0,0,0,0,0,0,4.604596453190993,0.19540354680900673
ChIJe6OozsYOZ0gRFo8B5s4ld_g,SASHA’S Pizzeria,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.8,280.0,,53.3303676,-6.2319976,"47 Shelbourne Rd, Ballsbridge, Dublin 4",OPERATIONAL,,http://www.ballsbridgepizza.com/,+353 1 667 0020,italian,reviews,en,1.0,5,"{""en"": 5}",220,5.638354669333745,italian,,0,1,0,0,1,1,0,0,0,4.445690417352914,0.3543095826470859
ChIJdS7WdHYPZ0gRfq646Xt_Hg0,SASHA’S Coffee Bar,"cafe,establishment,food,point_of_interest,restaurant,store",4.9,138.0,,53.33042649999999,-6.231988899999999,"47A, Shelbourne Rd, Ballsbridge, Dublin",OPERATIONAL,,https://www.ballsbridgecoffee.com/,+353 1 667 0020,unknown,,en,1.0,5,"{""en"": 5}",220,4.9344739331306915,unknown,,0,1,1,0,0,0,0,0,1,4.637531498802588,0.2624685011974126
ChIJJU9vTgAPZ0gRApA3TrFpgVc,Carved Ballsbridge,"establishment,food,point_of_interest,restaurant",4.5,80.0,,53.33067699999999,-6.231936800000001,"IPC House, Shelbourne Rd, Ballsbridge, Dublin",OPERATIONAL,,https://carved.ie/,+353 85 184 1990,unknown,,en,1.0,5,"{""en"": 5}",220,4.394449154672439,unknown,,0,1,0,0,0,0,0,0,0,4.603336342034504,-0.10333634203450437
ChIJbT4p8GkPZ0gRq0ABB5GcuoY,Thindi Ballsbridge,"establishment,food,point_of_interest,restaurant",4.5,51.0,,53.3299034,-6.2322897,"174 Pembroke Rd, Ballsbridge, Dublin 4",OPERATIONAL,,https://thindi.flipdish.menu/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br10397-website,+353 1 668 7658,indian,reviews,en,1.0,5,"{""en"": 5}",220,3.9512437185814275,indian,,0,1,0,0,0,0,0,0,0,4.591113015836971,-0.09111301583697085
ChIJvacR37APZ0gRZfvBb-Yd_U8,Kiisaan Restaurant - Modern Indian Cuisine Restaurant Dublin,"establishment,food,point_of_interest,restaurant",4.7,247.0,,53.3299034,-6.2322897,"174 Pembroke Rd, Ballsbridge, Dublin",OPERATIONAL,,https://kiisaan.ie/,+353 1 575 8099,indian,name,en,1.0,5,"{""en"": 5}",220,5.5134287461649825,indian,,0,1,0,0,0,0,0,0,0,4.633898271532832,0.06610172846716811
ChIJHR19VSkPZ0gRwzd7FJmWLYA,Camile Ballsbridge,"establishment,food,point_of_interest,restaurant",4.5,235.0,2.0,53.3299034,-6.2322897,"174 Pembroke Rd, Ballsbridge, Dublin 4",OPERATIONAL,,https://www.camile.ie/,+353 1 668 7672,indian,reviews,en,1.0,5,"{""en"": 5}",220,5.4638318050256105,indian,,0,1,0,0,0,0,0,0,0,4.634292931166449,-0.13429293116644914
ChIJA4j22sYOZ0gR-myDYRu8NFE,Embassy Grill,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,952.0,1.0,53.3299859,-6.232285,"172 Pembroke Rd, Ballsbridge, Dublin",OPERATIONAL,,http://embassygrill.ie/,+353 1 660 0841,turkish,reviews,en,1.0,5,"{""en"": 5}",220,6.859614903654202,turkish,,0,1,0,0,1,0,0,0,0,4.538749134381228,-0.23874913438122825
ChIJOwfS2sYOZ0gR4P5R-XZwWXw,Indian Eateries,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.9,249.0,,53.3299028,-6.2323038,"174 Pembroke Rd, Dublin 4",CLOSED_TEMPORARILY,,,,indian,name,en,1.0,5,"{""en"": 5}",220,5.521460917862246,indian,,0,1,0,0,1,0,0,0,0,4.551889326078882,0.34811067392111816
ChIJqdx2EgAPZ0gRbgApiMA4iAw,ONE Ballsbridge Bar & Restaurant,"establishment,food,point_of_interest,restaurant",4.3,101.0,,53.3317645,-6.231965199999999,"Unit 2 Block 1, Number 1, Old Faculty Building, Shelbourne Rd, Ballsbridge, Dublin 4",OPERATIONAL,,https://oneballsbridge.ie/,+353 1 233 6300,spanish,reviews,en,1.0,5,"{""en"": 5}",220,4.624972813284271,spanish,,0,1,0,0,0,0,0,0,0,4.615832755269238,-0.3158327552692386
ChIJIZBtOmsPZ0gRMAo9pB8m9O0,Avoca Fodder Restaurant,"bar,establishment,food,point_of_interest,restaurant",4.0,185.0,,53.3319492,-6.2324241,"Old Faculty Building, Shelbourne Rd, Ballsbridge, Dublin",OPERATIONAL,,https://www.avoca.com/en/stores-and-cafes/ballsbridge?utm_source=google-my-business-ballsbridge-fodder-restaurant&utm_medium=organic&utm_campaign=web-link&utm_content=,+353 1 691 6091,french,reviews,en,1.0,5,"{""en"": 5}",220,5.225746673713202,french,,0,1,0,1,0,0,0,0,0,4.618353785594438,-0.6183537855944383
ChIJPWjDNeYOZ0gR5JYeuOLi7ik,Iannelli's Take Away,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.0,101.0,1.0,53.3396948,-6.22308,"6 Bath St, Dublin 4",OPERATIONAL,,https://www.iannellistakeaway.ie/,+353 1 667 4020,indian,reviews,en,1.0,5,"{""en"": 5}",220,4.624972813284271,indian,,0,1,0,0,1,0,0,0,0,4.220566213323355,-0.22056621332335524
ChIJ1U1BGrJzZ0gR-TXITV-YwdY,The Lord Lucan Bar,"bar,establishment,food,point_of_interest,restaurant",4.3,1423.0,2.0,53.3412711,-6.4516031,"Finnstown Shopping Centre, 5 Newcastle Rd, Finnstown, Lucan",OPERATIONAL,,http://lordlucanpub.com/,+353 1 621 7100,unknown,,en,1.0,5,"{""en"": 5}",228,7.261225091971921,unknown,,0,1,0,1,0,0,0,0,0,4.317022926309466,-0.017022926309466335
ChIJE8hwfk1yZ0gRWDz5B-ZKu2U,Base Wood Fired Pizza Lucan,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.1,255.0,,53.348423,-6.4522933,"Unit 26, Lucan Shopping Centre, Newcastle Rd, Esker South, Lucan",OPERATIONAL,,https://www.basewfp.com/,+353 1 621 6300,italian,name,en,1.0,5,"{""en"": 5}",228,5.545177444479562,italian,,0,1,0,0,1,1,0,0,0,3.9633976651980687,0.13660233480193096
ChIJDUrobUlyZ0gRFwDwWZsX4X4,The Tasty Chinese Take Away,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.9,186.0,1.0,53.3517862,-6.4622395,"Unit 1 Dodsborough Rd, Doddsborough, Lucan",OPERATIONAL,,https://www.thetasty.ie/,+353 1 628 2159,chinese,name,en,1.0,5,"{""en"": 5}",228,5.231108616854587,chinese,,0,1,0,0,1,0,0,0,0,3.9332086916130993,-0.03320869161309936
ChIJn9LC4FlyZ0gRhLgU4X_DavE,Domino's Pizza - Lucan,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.6,631.0,2.0,53.3528025,-6.4599527,"Unit 2, Hillcrest Shopping Centre, Dodsborough Cottages, Lucan And Pettycanon, Lucan",OPERATIONAL,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,https://www.dominos.ie/pizza-near-me/lucan/unit-2-hillcrest-shopping-centre?utm_source=gmb&utm_medium=yext&y_source=1_MTIxMzc4NjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+353 1 601 0111,italian,name,en,1.0,5,"{""en"": 5}",228,6.448889394146858,italian,,0,1,0,0,1,1,0,0,0,4.133090201598698,-0.5330902015986978
ChIJey2mOE9yZ0gRGfWe8Jza_R4,Chopped,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.8,61.0,2.0,53.3551829,-6.459601999999999,"R835, Doddsborough, Lucan",CLOSED_TEMPORARILY,,http://www.chopped.ie/,,unknown,,en,1.0,5,"{""en"": 5}",228,4.127134385045092,unknown,,0,1,0,0,1,0,0,0,0,4.187251403519497,-0.38725140351949694
ChIJY2lnfU1yZ0gRyrSdn6Q5Cmw,O'Briens Cafe,"cafe,establishment,food,point_of_interest,restaurant",4.0,101.0,2.0,53.348524,-6.452400099999999,"38 Newcastle Rd, Esker South, Lucan",OPERATIONAL,,http://www.obriens.ie/,+353 1 610 9170,unknown,,en,1.0,5,"{""en"": 5}",228,4.624972813284271,unknown,,0,1,1,0,0,0,0,0,0,4.305421320065891,-0.30542132006589107
ChIJFejIb01yZ0gR7_9Lhi49JQk,McDonald’s Lucan Shopping Centre,"establishment,food,point_of_interest,restaurant",3.5,724.0,1.0,53.3487485,-6.4528028,"Unit 31, Lucan Shopping Centre, Newcastle Rd, Esker South, Lucan",OPERATIONAL,"Classic, long-running fast-food chain known for its burgers & fries.",http://www.mcdonalds.ie/,+353 1 621 0043,american,reviews,en,1.0,5,"{""en"": 5}",228,6.586171654854675,american,,0,1,0,0,0,0,0,0,0,3.954688795418956,-0.454688795418956
ChIJ33Oqm1JzZ0gRFbdh6AgGeFQ,Waiting Bar Café,"cafe,establishment,food,point_of_interest,restaurant",4.7,283.0,,53.35258959999999,-6.4599593,"Unit 14A, Hillcrest Walk, Doddsborough, Lucan",OPERATIONAL,,,+353 1 601 0613,french,reviews,en,1.0,5,"{""en"": 5}",228,5.648974238161206,french,,0,1,1,0,0,0,0,0,0,4.42163870200104,0.27836129799896003
ChIJg11tLjdyZ0gRFzRFjgMEAao,McDonald's,"establishment,food,point_of_interest,restaurant",3.6,1372.0,1.0,53.3552385,-6.460180299999999,"Doddsborough, Lucan",OPERATIONAL,"Classic, long-running fast-food chain known for its burgers & fries.",http://www.mcdonalds.ie/,+353 1 621 9564,unknown,,en,1.0,5,"{""en"": 5}",228,7.224753405767971,unknown,,0,1,0,0,0,0,0,0,0,3.96031187433682,-0.3603118743368201
ChIJkf_sS09yZ0gRxabeKMF1X8A,Annadale Cottage,"establishment,food,point_of_interest,restaurant",4.1,336.0,2.0,53.3554034,-6.4604629,"Leixlip Rd, Doddsborough, Lucan",OPERATIONAL,,http://annadalecottagerestaurant.ie/,+353 1 628 0688,chinese,reviews,en,1.0,5,"{""en"": 5}",228,5.820082930352362,chinese,,0,1,0,0,0,0,0,0,0,4.3756620638480985,-0.2756620638480989
ChIJJ_7aWB1zZ0gRBPBA_iXzSD8,Roma Take Away,"establishment,food,point_of_interest,restaurant",3.1,186.0,1.0,53.347809,-6.4225374,"Ballyowen Castle Shopping Centre, 2 Castle Rd, Ballyowen, Lucan",OPERATIONAL,,https://www.romadublin.ie/order#/restaurant/8880/collection/7987,+353 1 610 9119,italian,name,en,1.0,5,"{""en"": 5}",229,5.231108616854587,italian,,0,1,0,0,0,0,0,0,0,4.125606558802465,-1.025606558802465
ChIJJ_7aWB1zZ0gRQJAqMO6_D7s,Pennyhill Pub,"bar,establishment,food,liquor_store,point_of_interest,restaurant,store",4.3,2324.0,2.0,53.34744629999999,-6.4239321,"Ballyowen Castle Shopping Centre, Ballyowen, Lucan",OPERATIONAL,,http://pennyhilllucan.ie/,+353 1 621 4361,pub,name,en,1.0,5,"{""en"": 5}",229,7.751475318021456,pub,,0,1,0,1,0,0,0,0,1,4.417470315567226,-0.11747031556722654
ChIJXYwTWB1zZ0gRvYqyVmPFmZY,Camile Thai Lucan,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,486.0,2.0,53.347649,-6.4227113,"Unit 2, Ballyowen Castle, Ballyowen Castle Shopping Centre, Ballyowen, Lucan",OPERATIONAL,,https://www.camile.ie/locations/lucan,+353 1 621 3000,thai,name,en,1.0,5,"{""en"": 5}",229,6.18826412308259,thai,,0,1,0,0,1,0,0,0,0,4.291966587911578,0.008033412088422232
ChIJPSoEuZFzZ0gRyF9OY57NXsY,Sheela Palace,"establishment,food,point_of_interest,restaurant",4.3,1835.0,2.0,53.3472989,-6.4221588,"Unit 11, Ballyowen Castle Shopping Centre, Ballyowen, Lucan",OPERATIONAL,,https://sheelapalace.com/,+353 1 624 9575,indian,reviews,en,1.0,5,"{""en"": 5}",229,7.515344571180436,indian,,0,1,0,0,0,0,0,0,0,4.398685624022644,-0.09868562402264391
ChIJJ_7aWB1zZ0gRVfcMDvQpIug,Regal Fare,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,252.0,1.0,53.3475842,-6.4223399,"Ballyowen Castle Shopping Centre, Castle Rd, Ballyowen, Lucan",OPERATIONAL,,,+353 1 621 4140,american,reviews,en,1.0,5,"{""en"": 5}",229,5.53338948872752,american,,0,1,0,0,1,0,0,0,0,4.02079120094924,0.27920879905075946
ChIJyxKdEd9yZ0gRaDfx9l4GfNI,Subway,"establishment,food,meal_takeaway,point_of_interest,restaurant",3.3,155.0,1.0,53.3483922,-6.406428099999999,"Fonthill Retail Park, Ballyowen, Lucan",OPERATIONAL,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",https://restaurants.subway.com/ireland/dublin/lucan/fonthill-retail-park?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=47126&utm_campaign=evergreen-2020&y_source=1_MTQ5MjU3NzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+353 1 623 7521,italian,reviews,en,1.0,5,"{""en"": 5}",230,5.049856007249537,italian,,0,1,0,0,1,0,0,0,0,3.989564982166074,-0.6895649821660741
ChIJIQx9ct9yZ0gRM8kxjgsUPEM,Eurasia Supermarket,"convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,restaurant,shopping_mall,store,supermarket",3.7,462.0,,53.34994289999999,-6.4058822,"Unit 1, Fonthill Retail Park, Fonthill Rd, Irishtown, Lucan",OPERATIONAL,,http://www.eurasia.ie/,+353 1 616 6106,indian,reviews,en,1.0,5,"{""en"": 5}",230,6.137727054086234,indian,,0,1,0,0,0,0,0,0,1,4.4527863741875215,-0.7527863741875214
ChIJm_2pQgFzZ0gRRMrMciEREN4,Zambrero Fonthill,"establishment,food,point_of_interest,restaurant",4.5,54.0,,53.3483402,-6.406359699999999,"Fonthill Retail Park, Fonthill Rd, Ballyowen, Dublin 22",OPERATIONAL,"Colourful counter-serve chain with a humanitarian focus, for Mexican staples to eat in or take away.",http://www.zambrero.ie/,,mexican,editorial_summary,en,1.0,5,"{""en"": 5}",230,4.007333185232471,mexican,,0,1,0,0,0,0,0,0,0,4.419448405789241,0.08055159421075864
ChIJdY4nhdlyZ0gRUGgRxX20xpE,Ginzeng,"establishment,food,point_of_interest,restaurant",4.0,1877.0,2.0,53.3532932,-6.391023100000001,"Unit 17, Liffey Valley Shopping Centre, 22 Fonthill Rd, Clondalkin, Dublin 22",OPERATIONAL,,http://www.ginzeng.ie/,+353 1 623 6538,unknown,,en,1.0,5,"{""en"": 5}",231,7.537962659768208,unknown,,0,1,0,0,0,0,0,0,0,4.084963179714645,-0.08496317971464507
ChIJD-wqz9dyZ0gR7uSquNw6epk,McDonald's,"establishment,food,point_of_interest,restaurant",3.6,1978.0,1.0,53.3502024,-6.393462899999999,"Liffey Valley Shopping Centre, Fonthill Rd, Irishtown, Dublin",OPERATIONAL,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/gb/en-gb.html?cid=RF:YEXT:GMB:7083:Clicks:DIRSYN:,+353 1 623 8096,unknown,,en,1.0,5,"{""en"": 5}",231,7.590346945602565,unknown,,0,1,0,0,0,0,0,0,0,3.6666720791347136,-0.06667207913471351
ChIJf00hb0lyZ0gR_vSUxf-LdaE,Milano,"establishment,food,point_of_interest,restaurant",4.1,952.0,2.0,53.3502259,-6.3934289,"Liffey Valley Shopping Centre, Unit 4, Western End, Rotunda, Dublin",OPERATIONAL,Large pizza menu with other Italian dishes served in a stylish dining room with a modern feel.,https://www.milano.ie/liffey-valley?utm_source=GMB&utm_medium=Website&utm_campaign=GMB-WEB-5113,+353 1 621 5397,italian,editorial_summary,en,1.0,5,"{""en"": 5}",231,6.859614903654202,italian,,0,1,0,0,0,0,0,0,0,4.1620588654492074,-0.0620588654492078
ChIJeQKy89ZyZ0gRVMvtTaPrbxM,Nando's Dublin - Liffey Valley,"establishment,food,point_of_interest,restaurant",4.2,1984.0,2.0,53.352701,-6.392587,"Unit 41, Liffey Valley Shopping Centre, 22 Fonthill Rd, Quarryvale, Dublin",OPERATIONAL,Afro-Portuguese chain for flame-grilled peri-peri chicken in African bird’s-eye chilli at different heat flavours.,https://www.nandos.ie/restaurants/dublin-liffey-valley?utm_campaign=websitecta_NA&utm_content=Multi-Chan_IE_NA_NA_NA_all_NA_NA_dublin-liffey-valley&utm_medium=mybusiness&utm_source=google&utm_term=Local,+353 1 623 7851,portuguese,editorial_summary,en,1.0,5,"{""en"": 5}",231,7.59337419312129,portuguese,,0,1,0,0,0,0,0,0,0,4.152105976457928,0.04789402354207262
ChIJLZ8lENdyZ0gR22Clr9h9kRE,"The Hudson Rooms, Liffey Valley","establishment,food,point_of_interest,restaurant",4.2,1744.0,2.0,53.3526693,-6.3939944,"Unit 3 Westernend Rotunda Liffey Valley Shopping Centre, Dublin 22",OPERATIONAL,,http://thehudsonrooms.ie/,+353 1 211 8740,american,reviews,en,1.0,5,"{""en"": 5}",231,7.4645098346365275,american,,0,1,0,0,0,0,0,0,0,4.058563196337441,0.14143680366255929
ChIJ1XKQ5NZyZ0gR7Mtk1Qj6p6k,Dante Liffey Valley,"establishment,food,point_of_interest,restaurant",3.6,84.0,2.0,53.3527291,-6.394155599999999,"Unit 5, 1st Floor, Western End Rotunda Liffey Valley Shopping Centre, Dublin",CLOSED_TEMPORARILY,,,+353 1 626 5448,italian,reviews,en,1.0,5,"{""en"": 5}",231,4.442651256490317,italian,,0,1,0,0,0,0,0,0,0,4.325801709560187,-0.7258017095601867
ChIJe-PaE9dyZ0gRzN0IE6NkE2A,COSMO All You Can Eat World Buffet Restaurant | Dublin,"establishment,food,point_of_interest,restaurant",4.2,5511.0,1.0,53.352709,-6.394558,"2 Liffey Valley Shopping Centre, Fonthill Rd, Dublin 22",OPERATIONAL,"Stylish, modern chain dining room with cooking stations producing a range of global dishes.",https://www.cosmo-restaurants.ie/restaurants/dublin?utm_source=local&utm_medium=organic&utm_campaign=gmb_dublin,+353 1 906 1111,indian,reviews,en,1.0,5,"{""en"": 5}",231,8.614682812693495,indian,,0,1,0,0,0,0,0,0,0,3.851027820617074,0.34897217938292613
ChIJn7MTkdZyZ0gRclFgqPtQ630,Noah & Co,"establishment,food,point_of_interest,restaurant",3.7,613.0,2.0,53.35296899999999,-6.3908521,"22 Fonthill Rd, Clondalkin, Dublin",OPERATIONAL,,http://noahandco.ie/,+353 1 623 9144,indian,reviews,en,1.0,5,"{""en"": 5}",231,6.419994928147142,indian,,0,1,0,0,0,0,0,0,0,4.208674291768903,-0.5086742917689024
ChIJ_0hUmtZyZ0gR1COm_xcGbtI,Soma Burger Co.,"establishment,food,point_of_interest,restaurant",3.8,143.0,2.0,53.352994,-6.390417,"11, Food Court 11, Liffey Valley Shopping Complex, Fonthill Road, 22 Fonthill Rd, Clondalkin, Dublin 22",OPERATIONAL,,,+353 1 623 9144,american,name,en,1.0,5,"{""en"": 5}",231,4.969813299576001,american,,0,1,0,0,0,0,0,0,0,4.187598875269115,-0.3875988752691155
ChIJv_-lnNZyZ0gREVFpUA1dbic,Chopped Liffey Valley,"establishment,food,point_of_interest,restaurant",3.9,109.0,2.0,53.3530976,-6.3904063,"Greenfort Shopping Centre, Unit 12 a, Liffey Valley Park, Dublin",OPERATIONAL,,https://www.chopped.ie/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=chopped-website,+353 1 620 2117,unknown,,en,1.0,5,"{""en"": 5}",231,4.700480365792417,unknown,,0,1,0,0,0,0,0,0,0,4.126467736301893,-0.2264677363018932
